2450	107747926
2460	110737412
2470	112628852
2480	112368424
2490	124515729
2500	113976520
2510	115649747
2520	118478283
2530	113972718
2540	117872029
2550	120738681
2560	115301518
2570	119181096
2580	123124287
2590	119779479
2600	128613151
2610	122659291
2620	130242092
2630	131191054
2640	128820594
2650	127886973
2660	138634318
2670	128689656
2680	129521672
2690	132308532
2700	134701714
2710	131893362
2720	135725691
2730	134553785
2740	133751187
2750	149420302
2760	134144883
2770	139657855
2780	139629816
2790	140596055
2800	141533397
2810	142989261
2820	143250279
2830	146300039
2840	142517315
2850	153911828
2860	151826748
2870	149527316
2880	151552990
2890	152337459
2900	154136703
2910	160783262
2920	153298187
2930	160867019
2940	165733879
2950	159021860
2960	159345964
2970	154585450
2980	163467456
2990	166530578
3000	170421658
3010	164772704
3020	159342572
3030	169636576
3040	170183217
3050	166287269
3060	172530209
3070	166516843
3080	168561877
3090	169436010
3100	178407136
3110	178370599
3120	175292122
3130	176626915
3140	172604689
3150	185592630
3160	175968387
3170	175756117
3180	184918738
3190	199771945
3200	180261518
3210	186139407
3220	179883739
3230	185275773
3240	186219418
3250	184326933
3260	208189574
3270	193895392
3280	190597646
3290	190838930
3300	196987943
3310	197043389
3320	204207724
3330	201553647
3340	201599453
3350	200915632
3360	205652501
3370	201829615
3380	214586968
3390	215478538
3400	205358870
3410	219182864
3420	214782914
3430	207940399
3440	207249676
3450	220053418
3460	211545939
3470	212445787
3480	217086152
3490	224545501
3500	223306587
3510	218316717
3520	222176508
3530	222571975
3540	222444029
3550	223602012
3560	237038786
3570	225538275
3580	227318833
3590	225566850
3600	226847021
3610	233172571
3620	238823644
3630	243157271
3640	267043288
3650	232111128
3660	233655484
3670	245973803
3680	244761599
3690	240930018
3700	247681337
3710	261966541
3720	255255697
3730	254378599
3740	255297536
3750	241037565
3760	251591422
3770	261003943
3780	257234205
3790	260748038
3800	258927870
3810	256115805
3820	258424149
3830	293156917
3840	252610961
3850	262142418
3860	265896436
3870	268418797
3880	264830171
3890	270720942
3900	263507934
3910	268733162
3920	268888803
3930	274293952
3940	277108509
3950	280630440
3960	289671234
3970	281142436
3980	279060227
3990	284711143
4000	288714089
4010	276636255
4020	309904147
4030	283730487
4040	287676170
4050	296115708
4060	290103972
4070	296547835
4080	294353266
4090	306177895
4100	298537732
4110	300842047
4120	294777825
4130	299423959
4140	304004076
4150	305753420
4160	303042486
4170	308241504
4180	312339326
4190	313429753
4200	306866091
4210	321730485
4220	315350277
4230	308213658
4240	332651699
4250	325212890
4260	317077051
4270	324492052
4280	324587595
4290	319796795
4300	327940824
4310	329219278
4320	324886832
4330	330326411
4340	329149007
4350	333074896
4360	340190826
4370	328227427
4380	332007903
4390	342084390
4400	341085866
4410	344579055
4420	337717283
4430	347508283
4440	353803014
4450	351381779
4460	358701643
4470	343536338
4480	348331577
4490	352566341
4500	356197514
4510	353758552
4520	359902996
4530	355971854
4540	357452856
4550	360673889
4560	361865968
4570	365699807
4580	365334446
4590	373442590
4600	374889141
4610	390587549
4620	376364308
4630	382315586
4640	383386736
4650	376396541
4660	380166349
4670	412277130
4680	379578671
4690	383922332
4700	385940024
4710	386139588
4720	389505823
4730	388693635
4740	385169039
4750	402864437
4760	395345752
4770	407728604
4780	400805954
4790	417751043
4800	409730806
4810	401956984
4820	405913022
4830	407029274
4840	400884768
4850	414692420
4860	412945575
4870	422495651
4880	405892069
4890	416484821
4900	415527797
4910	419479684
4920	419820206
4930	421800109
4940	429793180
4950	423485399
4960	427654650
4970	425935163
4980	425346059
4990	439923802
5000	428794603
